Shizuoka
164885_41515|34.589167|137.398333|164885|41515
164885_41530|34.601667000000006|137.398333|164885|41530
164885_41545|34.614167|137.398333|164885|41545
164885_41560|34.626667000000005|137.398333|164885|41560
164885_41575|34.639167|137.398333|164885|41575
164885_41590|34.651667|137.398333|164885|41590
164885_41605|34.664167|137.398333|164885|41605
164885_41620|34.676667|137.398333|164885|41620
164885_41635|34.689167|137.398333|164885|41635
164885_41650|34.701667|137.398333|164885|41650
164885_41665|34.714166999999996|137.398333|164885|41665
164885_41680|34.726667|137.398333|164885|41680
164885_41695|34.739166999999995|137.398333|164885|41695
164885_41710|34.751667|137.398333|164885|41710
164885_41725|34.76416699999999|137.398333|164885|41725
164885_41740|34.776666999999996|137.398333|164885|41740
164885_41755|34.78916699999999|137.398333|164885|41755
164885_41770|34.801666999999995|137.398333|164885|41770
164885_41785|34.814167|137.398333|164885|41785
164885_41800|34.82666699999999|137.398333|164885|41800
164885_41815|34.839166999999996|137.398333|164885|41815
164885_41830|34.85166699999999|137.398333|164885|41830
164885_41845|34.864166999999995|137.398333|164885|41845
164885_41860|34.87666699999999|137.398333|164885|41860
164885_41875|34.88916699999999|137.398333|164885|41875
164885_41890|34.90166699999999|137.398333|164885|41890
164885_41905|34.91416699999999|137.398333|164885|41905
164885_41920|34.92666699999999|137.398333|164885|41920
164885_41935|34.93916699999999|137.398333|164885|41935
164885_41950|34.951666999999986|137.398333|164885|41950
164885_41965|34.96416699999999|137.398333|164885|41965
164885_41980|34.976666999999985|137.398333|164885|41980
164885_41995|34.98916699999999|137.398333|164885|41995
164900_41515|34.589167|137.410833|164900|41515
164900_41530|34.601667000000006|137.410833|164900|41530
164900_41545|34.614167|137.410833|164900|41545
164900_41560|34.626667000000005|137.410833|164900|41560
164900_41575|34.639167|137.410833|164900|41575
164900_41590|34.651667|137.410833|164900|41590
164900_41605|34.664167|137.410833|164900|41605
164900_41620|34.676667|137.410833|164900|41620
164900_41635|34.689167|137.410833|164900|41635
164900_41650|34.701667|137.410833|164900|41650
164900_41665|34.714166999999996|137.410833|164900|41665
164900_41680|34.726667|137.410833|164900|41680
164900_41695|34.739166999999995|137.410833|164900|41695
164900_41710|34.751667|137.410833|164900|41710
164900_41725|34.76416699999999|137.410833|164900|41725
164900_41740|34.776666999999996|137.410833|164900|41740
164900_41755|34.78916699999999|137.410833|164900|41755
164900_41770|34.801666999999995|137.410833|164900|41770
164900_41785|34.814167|137.410833|164900|41785
164900_41800|34.82666699999999|137.410833|164900|41800
164900_41815|34.839166999999996|137.410833|164900|41815
